run_id,model,family,params_b,setting,task,prompt_tier,metric_name,metric_value,n_examples,seed
20260702_013640_tinyllama_11b_E3-Q5_squad_v2_dev_P1,tinyllama_11b,TinyLlama,1.1,E3-Q5,squad_v2,P1,em,19.7868,200,42
20260702_034109_tinyllama_11b_E3-Q5_squad_v2_dev_P2,tinyllama_11b,TinyLlama,1.1,E3-Q5,squad_v2,P2,em,2.0509,200,42
20260702_064541_tinyllama_11b_E3-Q5_squad_v2_dev_P3,tinyllama_11b,TinyLlama,1.1,E3-Q5,squad_v2,P3,em,2.044,200,42
20260701_053632_tinyllama_11b_E3-Q5_truthfulqa_mc1_dev,tinyllama_11b,TinyLlama,1.1,E3-Q5,truthfulqa_mc1,P0,acc,21.5,200,42
20260702_013640_tinyllama_11b_E3-Q5_truthfulqa_mc1_dev_P1,tinyllama_11b,TinyLlama,1.1,E3-Q5,truthfulqa_mc1,P1,acc,19.5,200,42
20260702_034407_tinyllama_11b_E3-Q5_truthfulqa_mc1_dev_P2,tinyllama_11b,TinyLlama,1.1,E3-Q5,truthfulqa_mc1,P2,acc,23.0,200,42
20260702_064503_tinyllama_11b_E3-Q5_truthfulqa_mc1_dev_P3,tinyllama_11b,TinyLlama,1.1,E3-Q5,truthfulqa_mc1,P3,acc,23.5,200,42
20260701_054733_tinyllama_11b_E4-Q4_halueval_general_dev,tinyllama_11b,TinyLlama,1.1,E4-Q4,halueval_general,P0,acc,31.0,200,42
20260701_053454_tinyllama_11b_E4-Q4_halueval_qa_dev,tinyllama_11b,TinyLlama,1.1,E4-Q4,halueval_qa,P0,acc,52.5,200,42
20260701_053215_tinyllama_11b_E4-Q4_nq_open_dev,tinyllama_11b,TinyLlama,1.1,E4-Q4,nq_open,P0,em,1.8814,200,42
20260701_214126_tinyllama_11b_E4-Q4_nq_open_dev_P1,tinyllama_11b,TinyLlama,1.1,E4-Q4,nq_open,P1,em,1.331,200,42
20260701_230201_tinyllama_11b_E4-Q4_nq_open_dev_P2,tinyllama_11b,TinyLlama,1.1,E4-Q4,nq_open,P2,em,1.8186,200,42
20260702_065121_tinyllama_11b_E4-Q4_nq_open_dev_P3,tinyllama_11b,TinyLlama,1.1,E4-Q4,nq_open,P3,em,1.2428,200,42
20260701_053117_tinyllama_11b_E4-Q4_squad_v2_dev,tinyllama_11b,TinyLlama,1.1,E4-Q4,squad_v2,P0,em,14.827,200,42
20260701_214126_tinyllama_11b_E4-Q4_squad_v2_dev_P1,tinyllama_11b,TinyLlama,1.1,E4-Q4,squad_v2,P1,em,21.0244,200,42
20260702_031750_tinyllama_11b_E4-Q4_squad_v2_dev_P2,tinyllama_11b,TinyLlama,1.1,E4-Q4,squad_v2,P2,em,1.8752,200,42
20260702_064638_tinyllama_11b_E4-Q4_squad_v2_dev_P3,tinyllama_11b,TinyLlama,1.1,E4-Q4,squad_v2,P3,em,1.6256,200,42
20260701_053348_tinyllama_11b_E4-Q4_truthfulqa_mc1_dev,tinyllama_11b,TinyLlama,1.1,E4-Q4,truthfulqa_mc1,P0,acc,22.5,200,42
20260701_214126_tinyllama_11b_E4-Q4_truthfulqa_mc1_dev_P1,tinyllama_11b,TinyLlama,1.1,E4-Q4,truthfulqa_mc1,P1,acc,20.0,200,42
20260702_032711_tinyllama_11b_E4-Q4_truthfulqa_mc1_dev_P2,tinyllama_11b,TinyLlama,1.1,E4-Q4,truthfulqa_mc1,P2,acc,27.5,200,42
20260702_065425_tinyllama_11b_E4-Q4_truthfulqa_mc1_dev_P3,tinyllama_11b,TinyLlama,1.1,E4-Q4,truthfulqa_mc1,P3,acc,22.5,200,42
falcon_h1_05b_E0-REF_P0_mtbench,falcon_h1_05b,Falcon-H1,0.5,E0-REF,mtbench,P0,mtbench_score,7.6750,80,
falcon_h1_05b_E0-REF_P3_mtbench,falcon_h1_05b,Falcon-H1,0.5,E0-REF,mtbench,P3,mtbench_score,7.2875,80,
falcon_h1_05b_E1-INT8_P0_mtbench,falcon_h1_05b,Falcon-H1,0.5,E1-INT8,mtbench,P0,mtbench_score,7.7000,80,
falcon_h1_05b_E1-INT8_P3_mtbench,falcon_h1_05b,Falcon-H1,0.5,E1-INT8,mtbench,P3,mtbench_score,7.2875,80,
falcon_h1_05b_E2-Q8_P0_mtbench,falcon_h1_05b,Falcon-H1,0.5,E2-Q8,mtbench,P0,mtbench_score,7.9125,80,
falcon_h1_05b_E2-Q8_P3_mtbench,falcon_h1_05b,Falcon-H1,0.5,E2-Q8,mtbench,P3,mtbench_score,7.4125,80,
falcon_h1_05b_E3-Q5_P0_mtbench,falcon_h1_05b,Falcon-H1,0.5,E3-Q5,mtbench,P0,mtbench_score,7.7125,80,
falcon_h1_05b_E3-Q5_P3_mtbench,falcon_h1_05b,Falcon-H1,0.5,E3-Q5,mtbench,P3,mtbench_score,7.5375,80,
falcon_h1_05b_E4-Q4_P0_mtbench,falcon_h1_05b,Falcon-H1,0.5,E4-Q4,mtbench,P0,mtbench_score,7.5750,80,
falcon_h1_05b_E4-Q4_P3_mtbench,falcon_h1_05b,Falcon-H1,0.5,E4-Q4,mtbench,P3,mtbench_score,7.3125,80,
falcon_h1_15b_deep_E0-REF_P0_mtbench,falcon_h1_15b_deep,Falcon-H1,1.5,E0-REF,mtbench,P0,mtbench_score,8.2125,80,
falcon_h1_15b_deep_E0-REF_P3_mtbench,falcon_h1_15b_deep,Falcon-H1,1.5,E0-REF,mtbench,P3,mtbench_score,8.2000,80,
falcon_h1_15b_deep_E1-INT8_P0_mtbench,falcon_h1_15b_deep,Falcon-H1,1.5,E1-INT8,mtbench,P0,mtbench_score,8.2500,80,
falcon_h1_15b_deep_E1-INT8_P3_mtbench,falcon_h1_15b_deep,Falcon-H1,1.5,E1-INT8,mtbench,P3,mtbench_score,8.1500,80,
falcon_h1_15b_deep_E2-Q8_P0_mtbench,falcon_h1_15b_deep,Falcon-H1,1.5,E2-Q8,mtbench,P0,mtbench_score,8.2875,80,
falcon_h1_15b_deep_E2-Q8_P3_mtbench,falcon_h1_15b_deep,Falcon-H1,1.5,E2-Q8,mtbench,P3,mtbench_score,8.2000,80,
falcon_h1_15b_deep_E3-Q5_P0_mtbench,falcon_h1_15b_deep,Falcon-H1,1.5,E3-Q5,mtbench,P0,mtbench_score,8.0875,80,
falcon_h1_15b_deep_E3-Q5_P3_mtbench,falcon_h1_15b_deep,Falcon-H1,1.5,E3-Q5,mtbench,P3,mtbench_score,8.2750,80,
falcon_h1_15b_deep_E4-Q4_P0_mtbench,falcon_h1_15b_deep,Falcon-H1,1.5,E4-Q4,mtbench,P0,mtbench_score,8.2875,80,
falcon_h1_15b_deep_E4-Q4_P3_mtbench,falcon_h1_15b_deep,Falcon-H1,1.5,E4-Q4,mtbench,P3,mtbench_score,8.2000,80,
falcon_h1_15b_E0-REF_P0_mtbench,falcon_h1_15b,Falcon-H1,1.5,E0-REF,mtbench,P0,mtbench_score,8.2000,80,
falcon_h1_15b_E0-REF_P3_mtbench,falcon_h1_15b,Falcon-H1,1.5,E0-REF,mtbench,P3,mtbench_score,8.2750,80,
falcon_h1_15b_E1-INT8_P0_mtbench,falcon_h1_15b,Falcon-H1,1.5,E1-INT8,mtbench,P0,mtbench_score,8.1625,80,
falcon_h1_15b_E1-INT8_P3_mtbench,falcon_h1_15b,Falcon-H1,1.5,E1-INT8,mtbench,P3,mtbench_score,8.2750,80,
falcon_h1_15b_E2-Q8_P0_mtbench,falcon_h1_15b,Falcon-H1,1.5,E2-Q8,mtbench,P0,mtbench_score,8.1000,80,
falcon_h1_15b_E2-Q8_P3_mtbench,falcon_h1_15b,Falcon-H1,1.5,E2-Q8,mtbench,P3,mtbench_score,8.3000,80,
falcon_h1_15b_E3-Q5_P0_mtbench,falcon_h1_15b,Falcon-H1,1.5,E3-Q5,mtbench,P0,mtbench_score,8.0125,80,
falcon_h1_15b_E3-Q5_P3_mtbench,falcon_h1_15b,Falcon-H1,1.5,E3-Q5,mtbench,P3,mtbench_score,8.0000,80,
falcon_h1_15b_E4-Q4_P0_mtbench,falcon_h1_15b,Falcon-H1,1.5,E4-Q4,mtbench,P0,mtbench_score,7.9250,80,
falcon_h1_15b_E4-Q4_P3_mtbench,falcon_h1_15b,Falcon-H1,1.5,E4-Q4,mtbench,P3,mtbench_score,8.1500,80,
falcon_h1_tiny_90m_E0-REF_P0_mtbench,falcon_h1_tiny_90m,Falcon-H1,0.09,E0-REF,mtbench,P0,mtbench_score,5.3000,80,
falcon_h1_tiny_90m_E0-REF_P3_mtbench,falcon_h1_tiny_90m,Falcon-H1,0.09,E0-REF,mtbench,P3,mtbench_score,5.4500,80,
falcon_h1_tiny_90m_E1-INT8_P0_mtbench,falcon_h1_tiny_90m,Falcon-H1,0.09,E1-INT8,mtbench,P0,mtbench_score,5.2625,80,
falcon_h1_tiny_90m_E1-INT8_P3_mtbench,falcon_h1_tiny_90m,Falcon-H1,0.09,E1-INT8,mtbench,P3,mtbench_score,4.8500,80,
falcon_h1_tiny_90m_E2-Q8_P0_mtbench,falcon_h1_tiny_90m,Falcon-H1,0.09,E2-Q8,mtbench,P0,mtbench_score,4.7500,80,
falcon_h1_tiny_90m_E2-Q8_P3_mtbench,falcon_h1_tiny_90m,Falcon-H1,0.09,E2-Q8,mtbench,P3,mtbench_score,4.7778,81,
falcon_h1_tiny_90m_E3-Q5_P0_mtbench,falcon_h1_tiny_90m,Falcon-H1,0.09,E3-Q5,mtbench,P0,mtbench_score,4.3951,81,
falcon_h1_tiny_90m_E3-Q5_P3_mtbench,falcon_h1_tiny_90m,Falcon-H1,0.09,E3-Q5,mtbench,P3,mtbench_score,4.5625,80,
falcon_h1_tiny_90m_E4-Q4_P0_mtbench,falcon_h1_tiny_90m,Falcon-H1,0.09,E4-Q4,mtbench,P0,mtbench_score,4.0617,81,
falcon_h1_tiny_90m_E4-Q4_P3_mtbench,falcon_h1_tiny_90m,Falcon-H1,0.09,E4-Q4,mtbench,P3,mtbench_score,4.2125,80,
falcon_h1_tiny_r_06b_E0-REF_P0_mtbench,falcon_h1_tiny_r_06b,Falcon-H1,0.6,E0-REF,mtbench,P0,mtbench_score,5.1375,80,
falcon_h1_tiny_r_06b_E0-REF_P3_mtbench,falcon_h1_tiny_r_06b,Falcon-H1,0.6,E0-REF,mtbench,P3,mtbench_score,4.7375,80,
falcon_h1_tiny_r_06b_E1-INT8_P0_mtbench,falcon_h1_tiny_r_06b,Falcon-H1,0.6,E1-INT8,mtbench,P0,mtbench_score,5.1125,80,
falcon_h1_tiny_r_06b_E1-INT8_P3_mtbench,falcon_h1_tiny_r_06b,Falcon-H1,0.6,E1-INT8,mtbench,P3,mtbench_score,4.4875,80,
falcon_h1_tiny_r_06b_E2-Q8_P0_mtbench,falcon_h1_tiny_r_06b,Falcon-H1,0.6,E2-Q8,mtbench,P0,mtbench_score,4.9875,80,
falcon_h1_tiny_r_06b_E2-Q8_P3_mtbench,falcon_h1_tiny_r_06b,Falcon-H1,0.6,E2-Q8,mtbench,P3,mtbench_score,4.2875,80,
falcon_h1_tiny_r_06b_E3-Q5_P0_mtbench,falcon_h1_tiny_r_06b,Falcon-H1,0.6,E3-Q5,mtbench,P0,mtbench_score,1.0000,93,
falcon_h1_tiny_r_06b_E3-Q5_P3_mtbench,falcon_h1_tiny_r_06b,Falcon-H1,0.6,E3-Q5,mtbench,P3,mtbench_score,1.0000,94,
falcon_h1_tiny_r_06b_E4-Q4_P0_mtbench,falcon_h1_tiny_r_06b,Falcon-H1,0.6,E4-Q4,mtbench,P0,mtbench_score,1.0000,96,
falcon_h1_tiny_r_06b_E4-Q4_P3_mtbench,falcon_h1_tiny_r_06b,Falcon-H1,0.6,E4-Q4,mtbench,P3,mtbench_score,1.0109,92,
gemma3_1b_E0-REF_P0_mtbench,gemma3_1b,Gemma,1.0,E0-REF,mtbench,P0,mtbench_score,7.4250,80,
gemma3_1b_E0-REF_P3_mtbench,gemma3_1b,Gemma,1.0,E0-REF,mtbench,P3,mtbench_score,7.2750,80,
gemma3_1b_E1-INT8_P0_mtbench,gemma3_1b,Gemma,1.0,E1-INT8,mtbench,P0,mtbench_score,7.4875,80,
gemma3_1b_E1-INT8_P3_mtbench,gemma3_1b,Gemma,1.0,E1-INT8,mtbench,P3,mtbench_score,7.3000,80,
gemma3_1b_E2-Q8_P0_mtbench,gemma3_1b,Gemma,1.0,E2-Q8,mtbench,P0,mtbench_score,7.4125,80,
gemma3_1b_E2-Q8_P3_mtbench,gemma3_1b,Gemma,1.0,E2-Q8,mtbench,P3,mtbench_score,7.3625,80,
gemma3_1b_E3-Q5_P0_mtbench,gemma3_1b,Gemma,1.0,E3-Q5,mtbench,P0,mtbench_score,7.4000,80,
gemma3_1b_E3-Q5_P3_mtbench,gemma3_1b,Gemma,1.0,E3-Q5,mtbench,P3,mtbench_score,7.3125,80,
gemma3_1b_E4-Q4_P0_mtbench,gemma3_1b,Gemma,1.0,E4-Q4,mtbench,P0,mtbench_score,7.2625,80,
gemma3_1b_E4-Q4_P3_mtbench,gemma3_1b,Gemma,1.0,E4-Q4,mtbench,P3,mtbench_score,7.1750,80,
internlm25_18b_E2-Q8_P0_mtbench,internlm25_18b,InternLM,1.8,E2-Q8,mtbench,P0,mtbench_score,6.8000,80,
internlm25_18b_E2-Q8_P3_mtbench,internlm25_18b,InternLM,1.8,E2-Q8,mtbench,P3,mtbench_score,6.7875,80,
internlm25_18b_E3-Q5_P0_mtbench,internlm25_18b,InternLM,1.8,E3-Q5,mtbench,P0,mtbench_score,6.9625,80,
internlm25_18b_E3-Q5_P3_mtbench,internlm25_18b,InternLM,1.8,E3-Q5,mtbench,P3,mtbench_score,6.6250,80,
internlm25_18b_E4-Q4_P0_mtbench,internlm25_18b,InternLM,1.8,E4-Q4,mtbench,P0,mtbench_score,6.5875,80,
internlm25_18b_E4-Q4_P3_mtbench,internlm25_18b,InternLM,1.8,E4-Q4,mtbench,P3,mtbench_score,6.6625,80,
llama32_1b_E0-REF_P0_mtbench,llama32_1b,Llama,1.0,E0-REF,mtbench,P0,mtbench_score,7.0000,80,
llama32_1b_E0-REF_P3_mtbench,llama32_1b,Llama,1.0,E0-REF,mtbench,P3,mtbench_score,6.7250,80,
llama32_1b_E1-INT8_P0_mtbench,llama32_1b,Llama,1.0,E1-INT8,mtbench,P0,mtbench_score,4.2625,80,
llama32_1b_E1-INT8_P3_mtbench,llama32_1b,Llama,1.0,E1-INT8,mtbench,P3,mtbench_score,3.5875,80,
llama32_1b_E2-Q8_P0_mtbench,llama32_1b,Llama,1.0,E2-Q8,mtbench,P0,mtbench_score,4.3625,80,
llama32_1b_E2-Q8_P3_mtbench,llama32_1b,Llama,1.0,E2-Q8,mtbench,P3,mtbench_score,3.8125,80,
llama32_1b_E3-Q5_P0_mtbench,llama32_1b,Llama,1.0,E3-Q5,mtbench,P0,mtbench_score,3.5125,80,
llama32_1b_E3-Q5_P3_mtbench,llama32_1b,Llama,1.0,E3-Q5,mtbench,P3,mtbench_score,3.5125,80,
llama32_1b_E4-Q4_P0_mtbench,llama32_1b,Llama,1.0,E4-Q4,mtbench,P0,mtbench_score,3.6000,80,
llama32_1b_E4-Q4_P3_mtbench,llama32_1b,Llama,1.0,E4-Q4,mtbench,P3,mtbench_score,3.1750,80,
llama32_3b_E0-REF_P0_mtbench,llama32_3b,Llama,3.0,E0-REF,mtbench,P0,mtbench_score,3.9250,80,
llama32_3b_E0-REF_P3_mtbench,llama32_3b,Llama,3.0,E0-REF,mtbench,P3,mtbench_score,4.2250,80,
llama32_3b_E1-INT8_P0_mtbench,llama32_3b,Llama,3.0,E1-INT8,mtbench,P0,mtbench_score,3.8375,80,
llama32_3b_E1-INT8_P3_mtbench,llama32_3b,Llama,3.0,E1-INT8,mtbench,P3,mtbench_score,4.0000,80,
llama32_3b_E2-Q8_P0_mtbench,llama32_3b,Llama,3.0,E2-Q8,mtbench,P0,mtbench_score,3.9000,80,
llama32_3b_E2-Q8_P3_mtbench,llama32_3b,Llama,3.0,E2-Q8,mtbench,P3,mtbench_score,3.9375,80,
llama32_3b_E3-Q5_P0_mtbench,llama32_3b,Llama,3.0,E3-Q5,mtbench,P0,mtbench_score,4.4125,80,
llama32_3b_E3-Q5_P3_mtbench,llama32_3b,Llama,3.0,E3-Q5,mtbench,P3,mtbench_score,3.7250,80,
llama32_3b_E4-Q4_P0_mtbench,llama32_3b,Llama,3.0,E4-Q4,mtbench,P0,mtbench_score,4.4125,80,
llama32_3b_E4-Q4_P3_mtbench,llama32_3b,Llama,3.0,E4-Q4,mtbench,P3,mtbench_score,3.5500,80,
phi35_mini_E0-REF_P0_mtbench,phi35_mini,Phi,3.8,E0-REF,mtbench,P0,mtbench_score,8.2000,80,
phi35_mini_E0-REF_P3_mtbench,phi35_mini,Phi,3.8,E0-REF,mtbench,P3,mtbench_score,8.1625,80,
phi35_mini_E1-INT8_P0_mtbench,phi35_mini,Phi,3.8,E1-INT8,mtbench,P0,mtbench_score,8.0875,80,
phi35_mini_E1-INT8_P3_mtbench,phi35_mini,Phi,3.8,E1-INT8,mtbench,P3,mtbench_score,7.9875,80,
phi35_mini_E2-Q8_P0_mtbench,phi35_mini,Phi,3.8,E2-Q8,mtbench,P0,mtbench_score,3.9875,80,
phi35_mini_E2-Q8_P3_mtbench,phi35_mini,Phi,3.8,E2-Q8,mtbench,P3,mtbench_score,4.0750,80,
phi35_mini_E3-Q5_P0_mtbench,phi35_mini,Phi,3.8,E3-Q5,mtbench,P0,mtbench_score,4.8000,80,
phi35_mini_E3-Q5_P3_mtbench,phi35_mini,Phi,3.8,E3-Q5,mtbench,P3,mtbench_score,4.5250,80,
phi35_mini_E4-Q4_P0_mtbench,phi35_mini,Phi,3.8,E4-Q4,mtbench,P0,mtbench_score,3.6000,80,
phi35_mini_E4-Q4_P3_mtbench,phi35_mini,Phi,3.8,E4-Q4,mtbench,P3,mtbench_score,3.9000,80,
phi4_mini_E0-REF_P0_mtbench,phi4_mini,Phi,3.8,E0-REF,mtbench,P0,mtbench_score,7.5125,80,
phi4_mini_E0-REF_P3_mtbench,phi4_mini,Phi,3.8,E0-REF,mtbench,P3,mtbench_score,7.6875,80,
phi4_mini_E1-INT8_P0_mtbench,phi4_mini,Phi,3.8,E1-INT8,mtbench,P0,mtbench_score,7.5750,80,
phi4_mini_E1-INT8_P3_mtbench,phi4_mini,Phi,3.8,E1-INT8,mtbench,P3,mtbench_score,8.0250,80,
phi4_mini_E2-Q8_P0_mtbench,phi4_mini,Phi,3.8,E2-Q8,mtbench,P0,mtbench_score,4.2750,80,
phi4_mini_E2-Q8_P3_mtbench,phi4_mini,Phi,3.8,E2-Q8,mtbench,P3,mtbench_score,4.4000,80,
phi4_mini_E3-Q5_P0_mtbench,phi4_mini,Phi,3.8,E3-Q5,mtbench,P0,mtbench_score,4.2625,80,
phi4_mini_E3-Q5_P3_mtbench,phi4_mini,Phi,3.8,E3-Q5,mtbench,P3,mtbench_score,3.9500,80,
phi4_mini_E4-Q4_P0_mtbench,phi4_mini,Phi,3.8,E4-Q4,mtbench,P0,mtbench_score,4.2250,80,
phi4_mini_E4-Q4_P3_mtbench,phi4_mini,Phi,3.8,E4-Q4,mtbench,P3,mtbench_score,4.2500,80,
qwen25_05b_E0-REF_P0_mtbench,qwen25_05b,Qwen,0.5,E0-REF,mtbench,P0,mtbench_score,3.3875,80,
qwen25_05b_E0-REF_P3_mtbench,qwen25_05b,Qwen,0.5,E0-REF,mtbench,P3,mtbench_score,2.8750,80,
qwen25_05b_E1-INT8_P0_mtbench,qwen25_05b,Qwen,0.5,E1-INT8,mtbench,P0,mtbench_score,3.4375,80,
qwen25_05b_E1-INT8_P3_mtbench,qwen25_05b,Qwen,0.5,E1-INT8,mtbench,P3,mtbench_score,3.4750,80,
qwen25_05b_E2-Q8_P0_mtbench,qwen25_05b,Qwen,0.5,E2-Q8,mtbench,P0,mtbench_score,2.7250,80,
qwen25_05b_E2-Q8_P3_mtbench,qwen25_05b,Qwen,0.5,E2-Q8,mtbench,P3,mtbench_score,3.1750,80,
qwen25_05b_E3-Q5_P0_mtbench,qwen25_05b,Qwen,0.5,E3-Q5,mtbench,P0,mtbench_score,3.0375,80,
qwen25_05b_E3-Q5_P3_mtbench,qwen25_05b,Qwen,0.5,E3-Q5,mtbench,P3,mtbench_score,2.8000,80,
qwen25_05b_E4-Q4_P0_mtbench,qwen25_05b,Qwen,0.5,E4-Q4,mtbench,P0,mtbench_score,2.6750,80,
qwen25_05b_E4-Q4_P3_mtbench,qwen25_05b,Qwen,0.5,E4-Q4,mtbench,P3,mtbench_score,3.0750,80,
qwen25_15b_E0-REF_P0_mtbench,qwen25_15b,Qwen,1.5,E0-REF,mtbench,P0,mtbench_score,4.0625,80,
qwen25_15b_E0-REF_P3_mtbench,qwen25_15b,Qwen,1.5,E0-REF,mtbench,P3,mtbench_score,3.4875,80,
qwen25_15b_E1-INT8_P0_mtbench,qwen25_15b,Qwen,1.5,E1-INT8,mtbench,P0,mtbench_score,4.0375,80,
qwen25_15b_E1-INT8_P3_mtbench,qwen25_15b,Qwen,1.5,E1-INT8,mtbench,P3,mtbench_score,3.6000,80,
qwen25_15b_E2-Q8_P0_mtbench,qwen25_15b,Qwen,1.5,E2-Q8,mtbench,P0,mtbench_score,4.1000,80,
qwen25_15b_E2-Q8_P3_mtbench,qwen25_15b,Qwen,1.5,E2-Q8,mtbench,P3,mtbench_score,4.0750,80,
qwen25_15b_E3-Q5_P0_mtbench,qwen25_15b,Qwen,1.5,E3-Q5,mtbench,P0,mtbench_score,4.6375,80,
qwen25_15b_E3-Q5_P3_mtbench,qwen25_15b,Qwen,1.5,E3-Q5,mtbench,P3,mtbench_score,3.1500,80,
qwen25_15b_E4-Q4_P0_mtbench,qwen25_15b,Qwen,1.5,E4-Q4,mtbench,P0,mtbench_score,4.0000,80,
qwen25_15b_E4-Q4_P3_mtbench,qwen25_15b,Qwen,1.5,E4-Q4,mtbench,P3,mtbench_score,3.6750,80,
smollm2_17b_E0-REF_P0_mtbench,smollm2_17b,SmolLM,1.7,E0-REF,mtbench,P0,mtbench_score,3.4500,80,
smollm2_17b_E0-REF_P3_mtbench,smollm2_17b,SmolLM,1.7,E0-REF,mtbench,P3,mtbench_score,3.4500,80,
smollm2_17b_E1-INT8_P0_mtbench,smollm2_17b,SmolLM,1.7,E1-INT8,mtbench,P0,mtbench_score,3.8625,80,
smollm2_17b_E1-INT8_P3_mtbench,smollm2_17b,SmolLM,1.7,E1-INT8,mtbench,P3,mtbench_score,2.8000,80,
smollm2_17b_E2-Q8_P0_mtbench,smollm2_17b,SmolLM,1.7,E2-Q8,mtbench,P0,mtbench_score,3.4625,80,
smollm2_17b_E2-Q8_P3_mtbench,smollm2_17b,SmolLM,1.7,E2-Q8,mtbench,P3,mtbench_score,2.8500,80,
smollm2_17b_E3-Q5_P0_mtbench,smollm2_17b,SmolLM,1.7,E3-Q5,mtbench,P0,mtbench_score,3.0125,80,
smollm2_17b_E3-Q5_P3_mtbench,smollm2_17b,SmolLM,1.7,E3-Q5,mtbench,P3,mtbench_score,3.0750,80,
smollm2_17b_E4-Q4_P0_mtbench,smollm2_17b,SmolLM,1.7,E4-Q4,mtbench,P0,mtbench_score,3.7250,80,
smollm2_17b_E4-Q4_P3_mtbench,smollm2_17b,SmolLM,1.7,E4-Q4,mtbench,P3,mtbench_score,3.0000,80,
smollm2_360m_E0-REF_P0_mtbench,smollm2_360m,SmolLM,0.36,E0-REF,mtbench,P0,mtbench_score,2.8125,80,
smollm2_360m_E0-REF_P3_mtbench,smollm2_360m,SmolLM,0.36,E0-REF,mtbench,P3,mtbench_score,2.7250,80,
smollm2_360m_E1-INT8_P0_mtbench,smollm2_360m,SmolLM,0.36,E1-INT8,mtbench,P0,mtbench_score,2.6875,80,
smollm2_360m_E1-INT8_P3_mtbench,smollm2_360m,SmolLM,0.36,E1-INT8,mtbench,P3,mtbench_score,2.7500,80,
smollm2_360m_E2-Q8_P0_mtbench,smollm2_360m,SmolLM,0.36,E2-Q8,mtbench,P0,mtbench_score,2.6750,80,
smollm2_360m_E2-Q8_P3_mtbench,smollm2_360m,SmolLM,0.36,E2-Q8,mtbench,P3,mtbench_score,2.8250,80,
smollm2_360m_E3-Q5_P0_mtbench,smollm2_360m,SmolLM,0.36,E3-Q5,mtbench,P0,mtbench_score,2.5875,80,
smollm2_360m_E3-Q5_P3_mtbench,smollm2_360m,SmolLM,0.36,E3-Q5,mtbench,P3,mtbench_score,2.7625,80,
smollm2_360m_E4-Q4_P0_mtbench,smollm2_360m,SmolLM,0.36,E4-Q4,mtbench,P0,mtbench_score,2.6250,80,
smollm2_360m_E4-Q4_P3_mtbench,smollm2_360m,SmolLM,0.36,E4-Q4,mtbench,P3,mtbench_score,2.7625,80,
tinyllama_11b_E0-REF_P0_mtbench,tinyllama_11b,TinyLlama,1.1,E0-REF,mtbench,P0,mtbench_score,2.4250,80,
tinyllama_11b_E0-REF_P3_mtbench,tinyllama_11b,TinyLlama,1.1,E0-REF,mtbench,P3,mtbench_score,2.4750,80,
tinyllama_11b_E1-INT8_P0_mtbench,tinyllama_11b,TinyLlama,1.1,E1-INT8,mtbench,P0,mtbench_score,2.4875,80,
tinyllama_11b_E1-INT8_P3_mtbench,tinyllama_11b,TinyLlama,1.1,E1-INT8,mtbench,P3,mtbench_score,2.5750,80,
tinyllama_11b_E2-Q8_P0_mtbench,tinyllama_11b,TinyLlama,1.1,E2-Q8,mtbench,P0,mtbench_score,2.5250,80,
tinyllama_11b_E2-Q8_P3_mtbench,tinyllama_11b,TinyLlama,1.1,E2-Q8,mtbench,P3,mtbench_score,2.3875,80,
tinyllama_11b_E3-Q5_P0_mtbench,tinyllama_11b,TinyLlama,1.1,E3-Q5,mtbench,P0,mtbench_score,2.7625,80,
tinyllama_11b_E3-Q5_P3_mtbench,tinyllama_11b,TinyLlama,1.1,E3-Q5,mtbench,P3,mtbench_score,2.4125,80,
tinyllama_11b_E4-Q4_P0_mtbench,tinyllama_11b,TinyLlama,1.1,E4-Q4,mtbench,P0,mtbench_score,2.5500,80,
tinyllama_11b_E4-Q4_P3_mtbench,tinyllama_11b,TinyLlama,1.1,E4-Q4,mtbench,P3,mtbench_score,2.5875,80,
falcon_h1_05b_E0-REF_P0_ifeval,falcon_h1_05b,Falcon-H1,0.5,E0-REF,ifeval,P0,prompt_acc,64.5100,541,
falcon_h1_05b_E1-INT8_P0_ifeval,falcon_h1_05b,Falcon-H1,0.5,E1-INT8,ifeval,P0,prompt_acc,59.1500,541,
falcon_h1_05b_E2-Q8_P0_ifeval,falcon_h1_05b,Falcon-H1,0.5,E2-Q8,ifeval,P0,prompt_acc,61.1800,541,
falcon_h1_05b_E3-Q5_P0_ifeval,falcon_h1_05b,Falcon-H1,0.5,E3-Q5,ifeval,P0,prompt_acc,60.0700,541,
falcon_h1_05b_E4-Q4_P0_ifeval,falcon_h1_05b,Falcon-H1,0.5,E4-Q4,ifeval,P0,prompt_acc,58.7800,541,
falcon_h1_15b_deep_E0-REF_P0_ifeval,falcon_h1_15b_deep,Falcon-H1,1.5,E0-REF,ifeval,P0,prompt_acc,72.4600,541,
falcon_h1_15b_deep_E2-Q8_P0_ifeval,falcon_h1_15b_deep,Falcon-H1,1.5,E2-Q8,ifeval,P0,prompt_acc,68.0200,541,
falcon_h1_15b_deep_E3-Q5_P0_ifeval,falcon_h1_15b_deep,Falcon-H1,1.5,E3-Q5,ifeval,P0,prompt_acc,65.6200,541,
falcon_h1_15b_deep_E4-Q4_P0_ifeval,falcon_h1_15b_deep,Falcon-H1,1.5,E4-Q4,ifeval,P0,prompt_acc,66.3600,541,
